node_id,x_mm,y_mm,ux_mm,uy_mm,u_mag_mm
472,35.0,3.5,-0.0008597958294825879,-0.00832247698831903,0.008366771903756875
473,40.0,3.5,-0.0007689497477477353,-0.009311581277851446,0.00934327724134283
474,45.0,3.5,-0.000636971567280568,-0.010161740397402771,0.01018168456993887
475,48.0,3.5,-0.0005373320423978676,-0.010590903204390417,0.010604525279735754
476,49.0,3.5,-0.0005006623999093898,-0.010717981029022243,0.010729668223070261
477,50.0,3.5,-0.0004622241667440371,-0.010836146194604863,0.01084599997838704
478,51.0,3.5,-0.0004220334416404638,-0.010944986090104877,0.010953119771939506
479,52.0,3.5,-0.00038014382623241993,-0.011044063478867248,0.011050603940684507
480,53.0,3.5,-0.0003366377605238296,-0.011132908251104244,0.011137996727837347
481,54.0,3.5,-0.0002916247694970759,-0.011211039608834893,0.011214831880908828
482,55.0,3.5,-0.0002452474610118033,-0.011277998664549682,0.011280664882652846
483,56.0,3.5,-0.0001976845657323252,-0.011333377557141571,0.011335101501100422
484,57.0,3.5,-0.0001491450235260872,-0.011376835732902858,0.01137781330183871
485,58.0,3.5,-9.985657389430687e-05,-0.011408099696952273,0.01140853671734252
486,59.0,3.5,-5.005819702384653e-05,-0.011426956270141793,0.011427065914871679
487,60.0,3.5,-3.330868396541307e-16,-0.011433259674018783,0.011433259674018783
488,61.0,3.5,5.0058197023177355e-05,-0.011426956270141755,0.011427065914871637
489,62.0,3.5,9.985657389363358e-05,-0.011408099696952185,0.011408536717342427
490,63.0,3.5,0.00014914502352541086,-0.011376835732902765,0.011377813301838608
491,64.0,3.5,0.0001976845657316399,-0.011333377557141427,0.011335101501100266
492,65.0,3.5,0.000245247461011112,-0.011277998664549484,0.011280664882652634
493,66.0,3.5,0.0002916247694963881,-0.01121103960883467,0.011214831880908587
494,67.0,3.5,0.00033663776052314797,-0.011132908251103994,0.011137996727837076
495,68.0,3.5,0.00038014382623174025,-0.011044063478867001,0.011050603940684238
496,69.0,3.5,0.00042203344163977606,-0.010944986090104636,0.010953119771939239
497,70.0,3.5,0.0004622241667433455,-0.010836146194604612,0.010845999978386759
498,71.0,3.5,0.0005006623999086977,-0.010717981029022005,0.01072966822306999
499,72.0,3.5,0.0005373320423971702,-0.01059090320439018,0.010604525279735483
500,75.0,3.5,0.0006369715672798434,-0.01016174039740232,0.010181684569938376
501,80.0,3.5,0.0007689497477469933,-0.00931158127785086,0.009343277241342185
502,85.0,3.5,0.000859795829481835,-0.008322476988318542,0.008366771903756311
503,90.0,3.5,0.0009106327981771608,-0.00722488384946132,0.007282046328561978
504,95.0,3.5,0.000921968880323497,-0.0060488075363200975,0.006118668092626676
505,100.0,3.5,0.0008936391001112496,-0.0048228482298354036,0.004904941986331146
506,105.0,3.5,0.0008252389971369721,-0.003572855210441005,0.0036669215640876577
507,108.0,3.5,0.0007642545256660563,-0.0028189330871782117,0.00292069661724547
508,109.0,3.5,0.000740463342600805,-0.0025675356517337626,0.002672176132791301
509,110.0,3.5,0.000714991756105201,-0.0023166113396039774,0.002424438349407989
510,111.0,3.5,0.0006879359514150188,-0.00206627833289291,0.0021777883327431043
511,112.0,3.5,0.0006594952406703691,-0.0018167730828759336,0.0019327696208108695
512,113.0,3.5,0.0006300684173391785,-0.0015685196937014311,0.0016903373154662144
513,114.0,3.5,0.0006004434327940421,-0.0013222927190336476,0.0014522363274601315
514,115.0,3.5,0.0005721444625865034,-0.0010795759911501187,0.0012218157008060421
515,116.0,3.5,0.0005479086862750001,-0.0008433443908265717,0.0010057005966162284
516,117.0,3.5,0.0005316858613075365,-0.0006194426244154236,0.0008163326650679883
517,118.0,3.5,0.0005265201959651702,-0.0004174037191073885,0.0006718998299477987
518,119.0,3.5,0.0005294551026781317,-0.0002463913162236552,0.0005839789263854786
519,120.0,3.5,0.000530174476088876,-0.00010215304224184631,0.0005399261237756316
520,0.0,4.0,-0.0004564614144735444,-9.59744500217554e-05,0.00046644197705627584
521,1.0,4.0,-0.0004564116360996042,-0.0002546524689760689,0.0005226465933331291
522,2.0,4.0,-0.0004531057000365386,-0.0004310896357983372,0.0006254143022815713
523,3.0,4.0,-0.0004549318752619341,-0.0006311888812704234,0.000778050393592053
524,4.0,4.0,-0.0004651811306944009,-0.0008509199131064338,0.0009697722324727504
525,5.0,4.0,-0.0004827899473256277,-0.0010834823193519435,0.0011861787679717376
526,6.0,4.0,-0.0005051133383814931,-0.001323652348699442,0.0014167551040417839
527,7.0,4.0,-0.0005298210614766107,-0.0015682509769639503,0.0016553312308817795
528,8.0,4.0,-0.0005553557447626628,-0.001815493259442949,0.0018985351664701064
529,9.0,4.0,-0.0005807698258901926,-0.002064386588011593,0.002144524556965173
530,10.0,4.0,-0.0006054949215817542,-0.0023143701833169463,0.002392265337601122
531,11.0,4.0,-0.0006291868215218987,-0.002565120676820546,0.002641158863648517
532,12.0,4.0,-0.0006516458765834954,-0.0028164632479862287,0.0028908662327623205
533,15.0,4.0,-0.0007104565830044955,-0.00357061051252987,0.0036406054425772707
534,20.0,4.0,-0.0007790352294207648,-0.004821398688677581,0.0048839309171875645
535,25.0,4.0,-0.0008108615922309876,-0.006048462749093566,0.006102573076082569
536,30.0,4.0,-0.0008059921198398824,-0.007225676201839717,0.007270489658274525
537,35.0,4.0,-0.0007646045640008362,-0.008324401074167377,0.008359442169360937
